category,url
sangle-tendeur-et-accessoire,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat
corde-et-accessoire,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat
range-documents-et-fourniture-de-bureau,https://www.castorama.fr/rangement-dressing/amenagement-bureau/accessoires-bureau/range-documents-et-fourniture-de-bureau/cat_id_0001780.cat
pele-mele-et-pense-bete,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/pele-mele-et-pense-bete/cat_id_4163.cat
lampe-de-bureau,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/lampe-a-poser/lampe-de-bureau/cat_id_4196.cat
range-fil-et-cache-fil,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/range-fil-et-cache-fil/cat_id_1211.cat
multiprise,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/multiprise/cat_id_1184.cat
armoire-bureau,https://www.castorama.fr/armoire-bureau/cat_id_0004202.cat
caisson-bureau,https://www.castorama.fr/rangement-dressing/amenagement-bureau/rangement-bureau/caisson-bureau/cat_id_0001779.cat
luminaire-de-dressing,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-dressing/cat_id_4055.cat
paniers-pour-etagere-cube,https://www.castorama.fr/rangement-dressing/rangement-interieur/paniers-pour-etagere-cube/cat_id_5214.cat
porte-de-placard-extensible,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/porte-de-placard-extensible/cat_id_5073.cat
sangle-et-accessoire,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat
plateau-a-roulettes,https://www.castorama.fr/outillage/manutention-et-transport/plateau-a-roulettes/cat_id_0001945.cat
diable,https://www.castorama.fr/diable/cat_id_0003787.cat
gants-de-manutention,https://www.castorama.fr/gants-de-manutention/cat_id_0003799.cat
couteau-cutter-et-lame,https://www.castorama.fr/outillage/outillage-a-main/couteau-cutter-et-ciseau/couteau-cutter-et-lame/cat_id_1841.cat
colle-pour-multi-supports,https://www.castorama.fr/colle-pour-multi-supports/cat_id_0004996.cat
armoire-de-garage,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/armoire-de-garage/cat_id_0002124.cat
etagere-et-armoire,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/etagere-et-armoire/cat_id_3096.cat
etagere-salle-de-bains,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/cat_id_1367.cat
panier-de-douche,https://www.castorama.fr/panier-de-douche/cat_id_0003318.cat
cabine-de-douche-rectangulaire,https://www.castorama.fr/cabine-de-douche-rectangulaire/cat_id_0003527.cat
porte-de-douche-coulissante,https://www.castorama.fr/porte-de-douche-coulissante/cat_id_0003476.cat
paroi-de-douche-fixe,https://www.castorama.fr/paroi-de-douche-fixe/cat_id_0003473.cat
receveur-de-douche-a-poser,https://www.castorama.fr/receveur-de-douche-a-poser/cat_id_0002651.cat
pipe-evacuation-wc,https://www.castorama.fr/plomberie/evacuation-des-eaux/pipe-evacuation-wc/cat_id_2368.cat
armoire-et-etagere-wc,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/armoire-et-etagere-wc/cat_id_3360.cat
collections-accessoires-de-salle-de-bains-et-wc,https://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-accessoires-de-salle-de-bains-et-wc/cat_id_0001501.cat
mecanisme-de-chasse-d-eau,https://www.castorama.fr/mecanisme-de-chasse-deau/cat_id_0004138.cat
broyeur-et-wc-chimique,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/broyeur-et-wc-chimique/cat_id_3935.cat
cuvette-wc-suspendu,https://www.castorama.fr/cuvette-wc-suspendu/cat_id_0003614.cat
lavabo-suspendu,https://www.castorama.fr/lavabo-suspendu/cat_id_0004626.cat
tablette-et-etagere-de-salle-de-bains,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/cat_id_1367.cat
porte-serviettes-et-patere,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/porte-serviettes-et-patere/cat_id_1502.cat
gamme-fixmi,https://www.castorama.fr/gamme-fixmi/cat_id_0003525.cat
ensemble-douchette-flexible-et-support,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/pommeau-de-douche-flexible-et-barre-de-douche/ensemble-douchette-flexible-et-support/cat_id_0001940.cat
tablier-et-pied-de-baignoire,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/tablier-et-pied-de-baignoire/cat_id_4358.cat
pare-baignoire-pivotant,https://www.castorama.fr/pare-baignoire-pivotant/cat_id_0003616.cat
distributeur-porte-savon-et-gobelet,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/distributeur-porte-savon-et-gobelet/cat_id_3324.cat
robinet-de-douche-thermostatique,https://www.castorama.fr/robinet-de-douche-thermostatique/cat_id_0004178.cat
robinet-de-baignoire-mecanique,https://www.castorama.fr/robinet-de-baignoire-mecanique/cat_id_0004176.cat
caisson-de-rangement-modulable,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/caisson-de-rangement-modulable/cat_id_0001151.cat
tablette-de-rangement-modulable,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/tablette-de-rangement-modulable/cat_id_0001152.cat
tiroir-de-rangement-modulable,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/tiroir-de-rangement-modulable/cat_id_0001153.cat
accessoire-de-rangement-modulable,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/accessoire-de-rangement-modulable/cat_id_0001155.cat
portant-simple,https://www.castorama.fr/portant-simple/cat_id_0003882.cat
meuble-de-chambre,https://www.castorama.frhttps://www.castorama.fr/meuble-de-chambre/cat_id_0003051.cat
meuble-de-salon,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salon/cat_id_0003049.cat
meuble-de-salle-a-manger,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salle-a-manger/cat_id_0003050.cat
meuble-d-entree,https://www.castorama.frhttps://www.castorama.fr/rangement-dressing/meuble-de-rangement/meuble-dentree/cat_id_0002118.cat
meuble-de-cuisine,https://www.castorama.frhttps://www.castorama.fr/cuisine/meuble-de-cuisine/cat_id_5085.cat
meuble-de-buanderie,https://www.castorama.frhttps://www.castorama.fr/meuble-buanderie/cat_id_0002860.cat
armoire-portes-coulissantes,https://www.castorama.fr/armoire-portes-coulissantes/cat_id_0003739.cat
dressing-ouvert,https://www.castorama.fr/dressing-ouvert/cat_id_0003744.cat
moulure-de-plafond-corniche-et-rosace,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/moulure-de-plafond-corniche-et-rosace/cat_id_5060.cat
barre-de-seuil,https://www.castorama.fr/barre-de-seuil/cat_id_0003857.cat
lambris-mural,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/cat_id_210.cat
dalle-murale-pvc,https://www.castorama.fr/dalle-murale-pvc/cat_id_0005170.cat
tasseau-decoratif,https://www.castorama.fr/tasseau-decoratif/cat_id_0003325.cat
plaquette-de-parement,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plaquette-de-parement/cat_id_2121.cat
preparation-du-sol-et-mur,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/preparation-du-sol-et-mur/cat_id_3215.cat
outillage-du-carreleur,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/outils-du-carreleur/cat_id_3199.cat
outils-parquet-et-sol-stratifie,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/outil-parquet-et-sol-stratifie/cat_id_3248.cat
profile-carrelage,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/profile-carrelage/cat_id_4277.cat
plinthe-carrelage-sol,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plinthe-carrelage-sol/cat_id_2370.cat
plinthe-pour-parquet-et-stratifie,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plinthe/cat_id_3249.cat
plinthe-sol-vinyle-pvc,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/plinthe-sol-vinyle-pvc/cat_id_3794.cat
plinthe-bois,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/plinthe-bois/cat_id_278.cat
plinthe-de-cuisine,https://www.castorama.fr/cuisine/meuble-de-cuisine/plinthe-de-cuisine/cat_id_5433.cat
moquette,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/moquette/cat_id_3130.cat
sisal-et-jonc-de-mer,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sisal-et-jonc-de-mer/cat_id_1130.cat
dalle-et-lame-pvc,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/dalle-et-lame-pvc/cat_id_3162.cat
lino-sol-vinyle-pvc-a-la-coupe,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sol-vinyle-pvc-a-la-coupe/cat_id_3170.cat
dalle-pvc-garage,https://www.castorama.fr/revetement-sol-et-mur/sol-vinyle-pvc-moquette/dalle-pvc-garage/cat_id_0002014.cat
colle-et-adhesif-sol-pvc-et-moquette,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/colle-et-adhesif-sol-pvc-et-moquette/cat_id_3221.cat
travertin,https://www.castorama.fr/travertin/cat_id_0004437.cat
carrelage-interieur-sol,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-interieur-sol-et-mural/cat_id_3898.cat
carrelage-mural,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/faience-et-carrelage-mural/cat_id_3921.cat
faience,https://www.castorama.fr/faience/cat_id_0005342.cat
mosaique,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/mosaique/cat_id_362.cat
carrelage-exterieur-et-terrasse,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-exterieur-sol/cat_id_3892.cat
listel-carrelage,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/listel/cat_id_466.cat
colle-carrelage,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/colle-carrelage/cat_id_4290.cat
joint-carrelage,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/joint-carrelage/cat_id_4291.cat
parquet,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/parquet/cat_id_3144.cat
sol-stratifie,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/sol-stratifie/cat_id_3241.cat
colle-parquet,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/colle-parquet/cat_id_3237.cat
produits-pour-parquet,https://www.castorama.fr/peinture/peinture-interieure/produits-pour-parquet/cat_id_4443.cat
moulure,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/moulure/cat_id_4446.cat
plancher-bois,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plancher-bois/cat_id_271.cat
bardage-et-clin,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/revetement-de-la-facade/bardage-et-clin/cat_id_795.cat
plaquette-de-parement-exterieur,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/revetement-de-la-facade/plaquette-de-parement-exterieur/cat_id_806.cat
enduit-de-façade,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/enduit-de-facade/cat_id_707.cat
bois-de-charpente,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/bois-de-charpente/cat_id_478.cat
bac-acier-tole-acier-toiture,https://www.castorama.fr/bac-acier-tole-acier-toiture/cat_id_0002789.cat
plaque-polycarbonate,https://www.castorama.fr/plaque-polycarbonate/cat_id_0002790.cat
tole-ondulee,https://www.castorama.fr/tole-ondulee/cat_id_0002791.cat
tole-et-plaque-pour-toiture,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/plaque-et-bardeau/cat_id_488.cat
faitiere-et-aretier,https://www.castorama.fr/faitiere-et-aretier/cat_id_0002793.cat
bardeau,https://www.castorama.fr/bardeau/cat_id_0002792.cat
tuile,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/tuile/cat_id_4078.cat
accessoire-de-toiture,https://www.castorama.fr/accessoire-de-toiture/cat_id_0002794.cat
ecran-sous-toiture,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/ecran-sous-toiture/cat_id_486.cat
chapeau-de-ventilation,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/chapeau-de-ventilation/cat_id_519.cat
sabliere-et-cheneau,https://www.castorama.fr/sabliere-et-cheneau/cat_id_0004547.cat
plaque-de-plâtre,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/plaque-de-platre-et-de-doublage/cat_id_571.cat
ossature-metallique-pour-plaque,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/ossature-metallique-pour-plaque/cat_id_5266.cat
enduit-et-calicot,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/enduit-et-calicot/cat_id_2147.cat
beton-cellulaire-et-carreau-de-plâtre,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/beton-cellulaire-et-carreau-de-platre/cat_id_566.cat
cloison-alveolaire,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/cloison-alveolaire/cat_id_5268.cat
brique-de-verre,https://www.castorama.fr/materiaux-et-gros-oeuvre/separateur-de-piece/brique-de-verre/cat_id_817.cat
protection-plexiglas,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/protection-plexiglas/cat_id_5494.cat
laine-de-verre,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/laine-de-verre/cat_id_0001923.cat
laine-de-roche,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/laine-de-roche/cat_id_0001924.cat
plaque-polystyrene,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/plaque-polystyrene/cat_id_0001926.cat
isolant-naturel,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-naturel/cat_id_0001344.cat
isolant-en-vrac,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-en-vrac/cat_id_0001925.cat
isolant-mince-et-reflecteur,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-mince-et-reflecteur/cat_id_0001927.cat
isolation-phonique-et-acoustique,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-phonique-et-acoustique/cat_id_277.cat
isolation-des-portes-et-fenetres,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-portes-et-fenetres/cat_id_643.cat
isolation-de-la-porte-de-garage,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-de-la-porte-de-garage/cat_id_651.cat
isolation-des-tuyaux-et-circuits-d-eau-chaude,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-tuyaux-et-circuits-d-eau-chaude/cat_id_654.cat
accessoire-isolation,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/accessoire-isolation/cat_id_640.cat
isolation-des-murs-par-l-interieur,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-murs-par-l-interieur/cat_id_647.cat
isolation-des-sols-et-plafonds,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-sols-et-plafonds/cat_id_3177.cat
isolation-des-combles,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-combles-et-des-toitures/cat_id_644.cat
isolation-des-murs-par-l-exterieur,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-murs-par-l-exterieur/cat_id_779.cat
moustiquaire-pour-fenetre,https://www.castorama.fr/moustiquaire-pour-fenetre/cat_id_0004078.cat
beton-ciment-mortier-ragreage,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/cat_id_5265.cat
parpaing,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/parpaing/cat_id_5039.cat
brique,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/brique-et-bloc/cat_id_690.cat
armature-et-ferraillage,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/cat_id_679.cat
gravier,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/gravier/cat_id_5029.cat
sable,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/sable/cat_id_5028.cat
linteau,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/linteau-et-pre-linteau/cat_id_5040.cat
appui-de-fenetre,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/appui-de-fenetre/cat_id_5037.cat
sac-a-gravat-big-bag-vide,https://www.castorama.fr/sac-a-gravat-big-bag-vide/cat_id_0003755.cat
verriere,https://www.castorama.fr/menuiserie/separateur-style-industriel/verriere-interieure/cat_id_5077.cat
cloison-amovible,https://www.castorama.fr/materiaux-et-gros-oeuvre/separateur-de-piece/cloison-amovible/cat_id_5993.cat
cloison-modulaire-alara,https://www.castorama.fr/materiaux-et-gros-oeuvre/separateur-de-piece/cloison-modulaire-alara/cat_id_0005595.cat
lame-orientable,https://www.castorama.fr/lame-orientable/cat_id_0004112.cat
claustra-interieur,https://www.castorama.fr/claustra/cat_id_0004114.cat
porte-de-garage-sectionnelle,https://www.castorama.fr/porte-de-garage-sectionnelle/cat_id_0002972.cat
porte-de-garage-enroulable,https://www.castorama.fr/porte-de-garage-enroulable/cat_id_0002973.cat
porte-de-garage-basculante,https://www.castorama.fr/porte-de-garage-basculante/cat_id_0002974.cat
porte-de-garage-battante,https://www.castorama.fr/porte-de-garage-battante/cat_id_0002975.cat
porte-de-garage-coulissante,https://www.castorama.fr/porte-de-garage-coulissante/cat_id_0002976.cat
porte-de-garage-pliante,https://www.castorama.fr/porte-de-garage-pliante/cat_id_0004105.cat
accessoire-pour-porte-de-garage,https://www.castorama.fr/accessoire-pour-porte-de-garage/cat_id_0004143.cat
porte-de-garage-sur-mesure,https://www.castorama.fr/menuiserie/menuiserie-sur-mesure/porte-de-garage-sur-mesure/cat_id_5054.cat
porte-d-entree,https://www.castorama.fr/menuiserie/porte-exterieure-de-service-et-porte-de-garage/porte-d-entree/cat_id_2568.cat
